t,total,PE_grav,PE_contact,KE_slab,PEel_slab,KE_cube0,PEel_cube0,KE_cube1,PEel_cube1,KE_cube2,PEel_cube2
0.005,3.2646365908238777,3.2464166462594357,1.1247430875221457e-26,0.011129673110820235,0.004479655015541782,0.0008702054793599649,9.860761315329599e-29,0.0008702054793599649,8.874685183743e-28,0.0008702054793599649,3.9443045261117956e-28
0.0055,3.2644387658804135,3.243244824024032,8.936314941956774e-27,0.012190600203509525,0.005897423577783393,0.0010353060250301285,9.860761315329556e-29,0.0010353060250301285,8.87468518374301e-28,0.001035306025028172,3.9443045261117906e-28
0.006,3.2642396896224266,3.2399238532331003,6.933347799794049e-27,0.013066472957259762,0.0076053159999138155,0.00121468247738561,9.86076131532952e-29,0.0012146824773845502,8.874685183743021e-28,0.0012146824773824308,3.9443045261117853e-28
0.006500000000000001,3.2640399143161174,3.236475749840198,6.162975822039155e-27,0.013731689977423875,0.009607508607842154,0.0014083219635526916,9.86076131532949e-29,0.0014083219635504095,3.944304526111701e-28,0.0014083219635504095,3.94430452611178e-28
0.007,3.2638399597507664,3.2329255547797824,4.0059342843254506e-27,0.01416708439393657,0.011898685718045855,0.0016162116196695856,9.860761315329467e-29,0.001616211619667141,3.944304526111708e-28,0.0016162116196646963,3.9443045261117763e-28
0.0075,3.263640384351525,3.2293007035081036,1.5407439555097887e-27,0.01435974277626157,0.014464922294523268,0.001838338590881435,6.679677941029405e-40,0.0018383385908801314,3.9443045261117135e-28,0.0018383385908749168,9.860761315329792e-29
0.008,3.263441837005815,3.2256301087383425,6.162975822039155e-28,0.014303994049615009,0.017283664123848658,0.0020746900313371877,6.681928648243873e-40,0.0020746900313371877,9.860761315329196e-29,0.002074690031334418,6.711055399732418e-40
0.0085,3.2632450504807733,3.221943120403223,1.5407439555097887e-28,0.014002685492007968,0.020323485273003587,0.002325253104181588,8.92938904134152e-40,0.0023252531041801218,9.860761315425566e-29,0.0023252531041771897,9.8607613153401e-29
0.009000000000000001,3.2630507829534916,3.218268517880139,1.5407439555097887e-28,0.013467831523315375,0.023544388605402,0.002590014981546193,5.8196099356631486e-40,0.0025900149815446458,9.860761315342145e-29,0.0025900149815446458,9.86076131533382e-29
0.0095,3.2628597417971914,3.214633657704535,6.162975822039155e-28,0.012720214253353372,0.026898981305650792,0.0028689628445508182,7.037837784795335e-40,0.0028689628445491898,9.860761315325308e-29,0.002868962844552447,9.86076131533107e-29
0.01,3.2626725238839454,3.2110638545105683,1.3866695599588098e-27,0.01178809316349211,0.030334324560005198,0.003162083883292035,6.9731043382709015e-40,0.003162083883292035,9.860761315325789e-29,0.003162083883295454,9.860761315330983e-29
0.0105,3.2624895881265714,3.207582023452169,2.465190328815662e-27,0.010705500773062177,0.033793968010820664,0.0034693652968386733,6.711290985872671e-40,0.0034693652968386733,9.860761315327677e-29,0.003469365296842255,9.860761315331158e-29
0.011,3.2623112550909474,3.204208567455037,2.465190328815662e-27,0.009510572667079557,0.03721973208914537,0.0037907942932259514,6.654494795951034e-40,0.0037907942932296954,9.860761315328272e-29,0.0037907942932296954,9.86076131533107e-29
0.0115,3.262137717550651,3.200961458646454,2.6192647243666408e-27,0.008244116066412727,0.040553068569415776,0.004126358089453502,1.2941698240132322e-39,0.004126358089457408,3.9443045261264112e-28,0.004126358089457408,9.860761315346016e-29
0.012,3.261969047594132,3.1978564436527126,2.0029671421627253e-27,0.0069483691759860714,0.04373610303100633,0.0044760439114742145,9.86076131532232e-29,0.004476043911478283,3.9443045261119655e-28,0.0044760439114742145,9.86076131533866e-29
0.0125,3.2618051951447278,3.1949072976872253,2.0029671421627253e-27,0.0056657874555532525,0.0467125930193811,0.004839838994187962,9.86076131535004e-29,0.004839838994192192,3.944304526110827e-28,0.004839838994187962,9.860761315334197e-29
0.013000000000000001,3.2616459818492767,3.1921260605487314,2.0029671421627253e-27,0.004437733226210545,0.049428996330002355,0.005217730581444114,9.860761315346328e-29,0.005217730581444114,3.9443045261108413e-28,0.005217730581444114,9.860761315333094e-29
0.0135,3.2614910981483836,3.189523205159955,2.0029671421627253e-27,0.003303067780315558,0.05183570743003623,0.005609705926025505,9.860761315339092e-29,0.005609705926023227,3.944304526110983e-28,0.005609705926027782,9.860761315332489e-29
0.014,3.2613401094424175,3.187107711622057,2.0029671421627253e-27,0.0022967539073389704,0.05388838704407523,0.0060157522896488414,9.860761315336698e-29,0.0060157522896488414,3.9443045261110987e-28,0.0060157522896488414,9.860761315331745e-29
0.0145,3.2611924724628163,3.1848870424898137,3.0814879110195774e-27,0.0014486133342375756,0.05554924580988236,0.006435856942959249,9.860761315336041e-29,0.006435856942959249,3.9443045261111633e-28,0.006435856942964127,9.860761315331053e-29
0.015,3.261047558791596,3.1828670343716547,3.851859888774472e-27,0.0007823480714902064,0.056788154851879075,0.006870007165522305,9.860761315335458e-29,0.006870007165524826,3.944304526111223e-28,0.006870007165524826,9.86076131533051e-29
0.0155,3.260904680991086,3.1810517345074896,3.851859888774472e-27,0.00031486646392925993,0.05758350928221298,0.00731819024581819,9.860761315334792e-29,0.00731819024581819,3.944304526111286e-28,0.00731819024581819,9.860761315330085e-29
0.016,3.260763117914735,3.179443217538587,3.0814879110195774e-27,5.5898092286044365e-05,0.057922821840159774,0.007780393481235837,9.860761315334188e-29,0.007780393481233155,3.944304526111347e-28,0.007780393481233155,9.860761315329744e-29
0.0165,3.2606221379829274,3.178041417437179,3.0814879110195774e-27,7.859654912636307e-06,0.057803048356640054,0.008256604178067086,9.860761315333684e-29,0.008256604178064324,3.9443045261114e-28,0.008256604178064324,9.860761315329464e-29
0.017,3.2604810209257056,3.176844003741297,4.0059342843254506e-27,0.00016594278621023104,0.05723064544368709,0.008746809651503696,9.860761315333264e-29,0.008746809651500853,3.944304526111447e-28,0.008746809651506541,9.860761315329232e-29
0.0175,3.2603390789291877,3.1758463217434016,3.0814879110195774e-27,0.0005184147832933405,0.05622135072560559,0.009250997225628974,7.02610787531716e-40,0.009250997225631899,3.9443045261114893e-28,0.00925099722562605,3.9443045261116996e-28
0.018000000000000002,3.260195677469666,3.175041405256404,2.0029671421627253e-27,0.0010471351269764285,0.05479967438604042,0.009769154233414953,9.860761315332598e-29,0.009769154233417957,3.9443045261115243e-28,0.009769154233411948,9.860761315328903e-29
0.0185,3.2600502551275548,3.1744200600352253,2.0029671421627253e-27,0.0017282863052026963,0.05299810473698533,0.01030126801671387,9.860761315332336e-29,0.01030126801671387,3.944304526111554e-28,0.01030126801671387,9.860761315328784e-29
0.019,3.259902341048708,3.1739710074391647,2.0029671421627253e-27,0.0025333007458598344,0.05085605508494184,0.010847325926249181,9.860761315332099e-29,0.010847325926246014,3.944304526111582e-28,0.010847325926246014,9.860761315328692e-29
