cell,n_modes,kappa,h,v,w_r,dE_full,inject_full,dE_diag,inject_diag,dE_block2,inject_block2,dE_rank1,inject_rank1
1507,8,1.0,0.002161137450713007,-0.48663458433827517,0.005243768288209563,-0.00820310587378259,0,-0.001486745788213284,0,-0.008931169000700123,0,-0.014876605844818869,0
1508,5,2.0,0.001393103444481317,-0.011711845635801754,0.009528103540982361,-3.717119407709718e-07,0,-3.247924761311423e-06,0,-1.5877776115011746e-06,0,-7.937801743051684e-06,0
1509,4,2.0,0.00124545216550221,-0.8660124324650857,0.04342248748420787,-0.159242781223508,0,-0.1664624584561185,0,-0.15861680427902058,0,-0.2714583768785719,0
1510,6,1.0,0.00047712559495624324,-0.07158873938082307,0.003145626080068857,-0.00012912800345199482,0,-0.0005449666588045465,0,-0.0004851607868487928,0,-0.0006207172921238735,0
1511,8,1.0,0.029078067611525114,-0.02373362851751593,3.2751947389705203,-8.515744570321904e-05,0,-8.598531418292892e-05,0,-8.597278312980902e-05,0,-8.598538016978549e-05,0
1512,3,1.0,0.006675895366246916,-4.174893432640554,4.733245356422418,-0.020463976099129866,0,-0.021331151239992074,0,-0.02131765780302941,0,-0.0226131589654317,0
1513,4,1.0,0.012424038761588985,-8.269813212904037,0.015187999458729532,-10.54646952537587,0,-531.557107087858,0,-82.21484873337886,0,-799.8004210724371,0
1514,8,1.0,0.003231175363416137,-0.2877376397750579,3.0604704743507005,-0.013313126454791309,0,-0.013480650171947944,0,-0.013381234650388861,0,-0.013501934262687875,0
1515,5,2.0,0.008383375798496686,-0.12127167439720134,0.020257663545017252,-0.003612729396693992,0,-0.003559697271136031,0,-0.003549510194664929,0,-0.003792128439704945,0
1516,3,2.0,0.0005206046590077429,-0.749577621152523,0.11481723184441243,-0.8466148087672951,0,-0.8409900035624738,0,-0.8449806634920118,0,-0.8555114149779957,0
1517,6,2.0,0.001926812792866003,-0.02265283460796439,0.002029416962914314,-0.0019487996360868232,0,-0.007069798974138244,0,-0.004111909172390835,0,-0.008210801571429518,0
1518,4,1.0,0.002699047614264398,-0.0381146626887806,1.950619261699766,-7.035612620680763e-06,0,-6.412509028882476e-05,0,-7.036137288476247e-06,0,-6.355263883003041e-05,0
1519,6,1.0,0.0006892427666814241,-0.049450101633041345,3.0873723170761402,-5.547647815933688e-05,0,-5.616708169800148e-05,0,-5.6159890931549634e-05,0,-5.697691379795476e-05,0
1520,7,1.0,0.0005375255175965772,-0.2994482852735627,7.843237055966515,-0.005707168721314919,0,-0.005712588700477124,0,-0.005712355032427419,0,-0.005712477777613279,0
1521,8,1.0,0.0030627904931829785,-0.11730975581795766,0.002754804302757177,-0.020305059585612018,0,-0.018243938695280182,0,-0.033790728788878344,0,-0.0491406193619528,0
1522,5,1.0,0.01401433910955409,-5.118686087807623,0.0014499859782174526,-53.149211593192376,0,-119.97293138931855,0,-58.79614621282781,0,-124.47221176234052,0
1523,5,2.0,0.007063692822491306,-0.05322385813198007,9.447284438351605,-0.00014984782539027893,0,-0.00014990617848520047,0,-0.00014982929169826562,0,-0.0001499189770795948,0
1524,2,2.0,0.0010353855698495631,-0.01810739814865265,0.0010558155162715699,-0.039603696655647155,0,-0.0396030707843302,0,-0.039603696655647155,0,-0.03960190958235581,0
1525,7,2.0,0.003482920912079451,-0.019457233416963565,2.4307781322345985,-3.821114301731221e-05,0,-6.995234736640169e-05,0,-6.533231933440213e-05,0,-7.600974276299673e-05,0
1526,4,2.0,0.0032653078857737645,-7.654567939339822,0.0775870817789893,-199.80021058345034,0,-241.11347105388097,0,-198.86245173184807,0,-351.6207153638458,0
1527,3,1.0,0.0024184208418834676,-0.9601714789121776,9.311099825026766,-0.04904626124546818,0,-0.04917232136901473,0,-0.048983288591891216,0,-0.049254207764121635,0
1528,4,2.0,0.0006660273059972852,-9.842241842947285,0.0026868175894996563,-0.4954352241365996,0,-0.49852258762985,0,-0.49858462460906594,0,-0.4985662544531806,0
1529,6,2.0,0.009151389477060163,-2.919865725323884,0.009984081544486507,-1.1250130989969307,0,-3.473392127855675,0,-4.038322857672483,0,-9.496660347414092,0
1530,4,1.0,0.001167844859760852,-2.0054991035574106,0.009386345666405688,-0.06746317711912297,0,-0.13099769463923394,0,-0.12873387935437108,0,-0.13098170949859878,0
1531,2,1.0,0.0009864608724871491,-0.05603667023018975,0.003423374530395879,-0.00014975026463259766,0,-0.0001497513735961853,0,-0.00014975026463259766,0,-0.00014942860080935372,0
1532,3,2.0,0.001703002877813704,-0.10023327031135039,0.6487092774759551,-0.007664663194053262,0,-0.007664719398781629,0,-0.007664719401162971,0,-0.007671130183897397,0
1533,5,2.0,0.024211699939035044,-0.04850703669924414,2.8875785575110036,-0.00040164393428080596,0,-0.00040131049156014864,0,-0.0004030745120915817,0,-0.0004050348515050999,0
1534,3,2.0,0.00106371139239764,-0.024412739516371348,0.0018067533451275625,-0.00019655627246811802,0,-0.00020502916357273415,0,-0.00020413145506606445,0,-0.00020708821653578346,0
1535,4,2.0,0.010669146945227526,-0.016268392276476928,0.004890430344137979,-0.005772313740124012,0,-0.025841718382345225,0,-0.015515068740689603,0,-0.025846987032998554,0
1536,4,2.0,0.0004004149845902062,-0.04215471303772969,2.0610539202807225,-0.0004306434449915308,0,-0.000430646899851247,0,-0.0004306468413825482,0,-0.0004306475859972742,0
1537,4,2.0,0.01837261025243281,-3.983218612804511,0.4119285172435606,-16.97003379883539,0,-19.21456626885054,0,-19.021641294897826,0,-19.237803322362126,0
1538,4,1.0,0.0025896905581865495,-0.8252262434755275,0.03409797478883907,-0.7515373077705032,0,-6.337250210909217,0,-0.8050167634974166,0,-6.4372710888461935,0
1539,2,2.0,0.00583047659674892,-1.5071778583715971,0.615834151697443,-1.5672054755306297,0,-1.4953076047191143,0,-1.5672054755306297,0,-1.4763595345312968,0
1540,3,1.0,0.0020814178413722834,-0.09600044881511632,0.02502109430409611,-8.324932281450481e-05,0,-0.0004857614999509985,0,-8.252330859426227e-05,0,-0.004752083652337591,0
1541,7,2.0,0.0005800186807884753,-0.013620096256551079,0.056142165267301765,-6.848154888854899e-05,0,-7.478119645595665e-05,0,-7.489416372114042e-05,0,-7.488169158609693e-05,0
1542,6,1.0,0.0007076135561264616,-0.043982771619893335,0.26644715603770425,-0.0021912672785120426,0,-0.002116045365758921,0,-0.0022541080020147953,0,-0.0030705506911922597,0
1543,4,2.0,0.0005398267642895585,-0.4446716637898219,0.006599547414549586,-11.045336334713145,0,-10.962659224611942,0,-10.87499083983873,0,-11.106482470080486,0
1544,8,1.0,0.029553211312808,-0.44250013796273024,0.015539930757629852,-4.9701874794200664,0,-6.292514529517828,0,-6.268091964025178,0,-6.291534949867308,0
1545,8,2.0,0.00041077772555825115,-1.1068843108475104,1.0535134207541346,-0.376597049958073,0,-0.3769625854207378,0,-0.3769485888115137,0,-0.3770258759954215,0
1546,2,1.0,0.014931957470552619,-5.24140330347258,0.11260434731664146,-0.09100042858955248,0,-0.4994142665506587,0,-0.09100042858955248,0,0.07780567302251029,1
1547,4,1.0,0.015132029183591307,-0.48280271849603057,0.017876336369813853,-3.1392625884036454,0,-3.2550451177609854,0,-3.75503903418271,0,-5.824502698764709,0
1548,7,1.0,0.01900467850208659,-0.2879251874520577,4.046695837076247,-0.006693891520564264,0,-0.010195058601380761,0,-0.010189793089183677,0,-0.010206434519182142,0
1549,6,2.0,0.0008758400899120416,-9.955926183540168,0.579300489164541,-41.20040055980904,0,-40.08595378054229,0,-41.456475649400424,0,-44.38642993300394,0
1550,8,2.0,0.005925629220233584,-0.16622424823696677,1.8657486998554103,-0.007242556178048073,0,-0.00737175057579736,0,-0.0073223998924697165,0,-0.007371786094436407,0
1551,2,2.0,0.0019731303880374,-0.5163082323327655,0.026721333996834355,-2.090753143348731,0,-2.039046209466351,0,-2.090753143348731,0,-2.0206817376120947,0
1552,4,1.0,0.0003749540992623224,-0.02999509611285478,3.2722177626489697,-0.0001317024347785934,0,-0.0001316807400079678,0,-0.00013168071849527138,0,-0.000131713743730105,0
1553,2,2.0,0.0032742905117940685,-3.671997094527448,1.0691081711292325,-5.628057127915088,0,-5.627935513118715,0,-5.628057127915088,0,-5.627542505495524,0
1554,7,2.0,0.008729258163506792,-0.029616343194344353,0.0010445603668619266,-6.422859104654455e-05,0,-0.00017229300564297612,0,-7.010996026096672e-05,0,-0.0006668843050976481,0
1555,3,2.0,0.00448811551878411,-0.05079722310398013,0.017287806464548305,-0.041469279979916014,0,-0.04444398408012637,0,-0.04332909453279049,0,-0.04654630663270181,0
1556,3,2.0,0.0009577032382781578,-0.014739092033169325,1.0905700256034108,-3.148825991255687e-05,0,-3.14954138690149e-05,0,-3.149091954534094e-05,0,-3.1615102064105e-05,0
1557,8,1.0,0.012345663972853334,-0.3587462161128087,1.6139358565958686,-0.004986301731721203,0,-0.03260137134274365,0,-0.014479031998326768,0,-0.032620430042068084,0
1558,7,1.0,0.00454773747818537,-1.19342157476753,0.0032396027966849934,-2.9424470043019824,0,-51.364562201553525,0,-75.17755478120887,0,-86.11391114813961,0
1559,6,2.0,0.0018588228868426642,-2.404943687175085,0.03756146086252588,-2.9412663123796676,0,-10.767748035933778,0,-6.340180888916933,0,-12.094722688286666,0
1560,2,2.0,0.0037638867600644195,-0.020212868347181022,4.121635229746599,-4.953220625275494e-05,0,-4.953229307847715e-05,0,-4.953220625275494e-05,0,-4.953218859203041e-05,0
1561,4,1.0,0.0003967504363541536,-0.08144895012485076,0.016508926346790655,-0.005849057646829858,0,-0.0054441695794142375,0,-0.005413692829168398,0,-0.005669906402129721,0
1562,7,1.0,0.0017099771472886063,-0.2867229611870291,0.02656437101481867,-0.33898368008291424,0,-0.852633491557693,0,-0.3464172308021436,0,-1.1508950244651173,0
1563,2,1.0,0.0067783557264264865,-4.881051721906458,0.42015171245717775,-26.34307025000117,0,-25.22854033618824,0,-26.34307025000117,0,-24.234951169040187,0
1564,2,2.0,0.004109307321938004,-0.37593080201653806,0.0012869082924496843,-0.044867065325895794,0,-0.03705793090683329,0,-0.044867065325895794,0,-0.0351877969454506,0
1565,4,2.0,0.0010114777042052844,-0.22639206661570535,0.010114461814145829,-0.07507968308006063,0,-0.07637959577019737,0,-0.07576055926269687,0,-0.07763088299848375,0
1566,8,1.0,0.003045765429765009,-0.14758422347499564,0.3695241142097275,-0.020490865504164752,0,-0.02917989221673267,0,-0.02703602171498163,0,-0.029182821805853514,0
1567,5,1.0,0.003182513649977789,-0.7208687778652992,0.0015089187643522349,-0.07765025043067908,0,-0.535195490904897,0,-0.17535546488073805,0,-0.5372917036469858,0
1568,7,1.0,0.0029263559752857765,-0.05751703997783018,0.9794035947582519,-0.0004238218957358839,0,-0.001136912940286873,0,-0.0007779175069914367,0,-0.0011440640845227024,0
1569,3,2.0,0.0019717580446284677,-2.4611096835461495,0.005215790566425454,-7.216643216178568,0,-7.234683326156187,0,-7.228662704900671,0,-7.237328718166282,0
1570,7,1.0,0.002366291876224257,-5.723046353355921,0.028967039566460125,-0.816199585711388,0,-4.874797938570964,0,-4.36031740370106,0,-19.621311679413907,0
1571,2,2.0,0.0015760244126259938,-7.987156157737097,0.2240048247213174,-122.36503653518886,0,-122.4858886805053,0,-122.36503653518886,0,-115.79974259412012,0
1572,7,2.0,0.0007645037774998922,-1.0070376736202917,0.045689935053033426,-0.022683410229518586,0,-0.02521560188351657,0,-0.02480350559804556,0,-0.02550277065613038,0
1573,2,2.0,0.010771326992899965,-0.10344346862937699,1.506172420014486,-0.0035019526177654764,0,-0.0035505091348454793,0,-0.0035019526177654764,0,-0.0035522041706156837,0
1574,5,1.0,0.0045743863097571546,-1.3463677183927312,0.0031442873239226465,-0.015290584226647752,0,-0.02031154901322907,0,-0.016970321916801367,0,-0.0260341374190034,0
1575,7,2.0,0.0038512147921334365,-0.04359944053600784,0.006107889894716973,-0.001690470854571302,0,-0.005516345548044588,0,-0.002151449092252067,0,-0.02545335178175462,0
1576,5,1.0,0.01576899809016785,-0.015076082964124202,0.011899873833287182,-9.021877018962343e-06,0,-3.739433939847943e-05,0,-2.828976515621001e-05,0,-4.5903253455215065e-05,0
1577,7,2.0,0.0012712537594647777,-4.549399936589122,0.0034844190699061866,-7.106523339416526,0,-28.806059044798985,0,-14.335802883921588,0,-71.52427258670286,0
1578,6,1.0,0.002872002865623841,-0.019387370656880558,0.0037429999413640153,-0.00040958646288950795,0,-0.0005691735493680086,0,-0.00102504707763703,0,-0.002606032987168584,0
1579,3,1.0,0.019368911462591468,-0.40425908961515294,0.003320691208874846,-1.3780803551691214,0,-3.86727958161687,0,-2.3662300722373857,0,-14.055015213938672,0
1580,4,1.0,0.001915694675617266,-0.15755615888969798,0.0274824507548012,-0.0001648831755663438,0,-0.0001888992202865314,0,-0.00017799320513711692,0,-0.00019929517927874674,0
1581,4,1.0,0.002558275985077271,-9.525514342455649,9.879004773871674,-0.4557432931013059,0,-0.4119422994479569,0,-0.43239290398176244,0,-0.4676675954694467,0
1582,5,2.0,0.0005710000270022872,-1.2936740035084557,0.533134239880593,-0.992959179126854,0,-1.5329444972115078,0,-0.9825721459947198,0,-1.5422937032137618,0
1583,2,2.0,0.0003308945717051169,-0.14182732518295932,0.07117114403507564,-0.012645598322133023,0,-0.012684015490709244,0,-0.012645598322133023,0,-0.005857658888527184,0
1584,3,2.0,0.01473710132206392,-0.16028619655391124,0.003659929170739867,-0.05921718259156261,0,-0.051459144746958785,0,-0.11845637810848375,0,-0.3072127242640841,0
1585,4,2.0,0.0065700100408280365,-2.2973232458915045,0.0018015130002566905,-251.25649412921712,0,-358.8373193772511,0,-381.02353424200646,0,-526.7025498146766,0
1586,7,2.0,0.003302534510003557,-0.02168935496819213,0.05606398966461808,-0.0008565560129348204,0,-0.003445614016850054,0,-0.0034360153914256616,0,-0.003802675270200235,0
1587,3,2.0,0.009294911081831274,-0.6586844669729558,7.967881703088016,-0.027192202154748005,0,-0.027189389289758593,0,-0.02718937571471486,0,-0.027192485944117554,0
1588,3,2.0,0.0019324813345897964,-9.740006100787511,1.617568671542771,-22.6797810708455,0,-25.55523125824344,0,-25.561869618598458,0,-21.33900676150237,0
1589,6,2.0,0.031555172279870744,-0.047902331735790324,2.203424804745041,-0.0005125830981449394,0,-0.0005197306884710356,0,-0.0005196421563360139,0,-0.0005198056134598502,0
1590,3,2.0,0.0011186751359381674,-1.7733413965263338,0.0012193845423570963,-16.071412706079627,0,-16.071201330262966,0,-16.07119885025986,0,-16.074861484580424,0
1591,7,1.0,0.0015190410060606232,-0.08517501427134237,0.1479894358195347,-4.242728413263522e-05,0,-0.00013972287098831804,0,-0.00017190152477150264,0,-0.00014618790471077753,0
1592,3,1.0,0.002939986630905095,-0.033706329692052936,0.08445415656991558,-0.0020269227494754743,0,-0.0019720480303617727,0,-0.002137823525814788,0,-0.0022620265391298956,0
1593,8,2.0,0.0004116104558952722,-3.1673298424626974,0.43521337281027694,-7.02902799190041,0,-6.917693022255165,0,-6.666425756136867,0,-8.31636169679364,0
1594,3,2.0,0.0009880502957605153,-0.270607178124039,0.0026900112020849637,-0.04290372380801344,0,-0.04290258680322445,0,-0.04290262000472467,0,-0.04291094011314378,0
1595,5,1.0,0.0013691499328904273,-1.7176646700218252,0.02285168966838997,-0.0012548163972212478,0,-0.0012797222921960838,0,-0.0012749034613364074,0,-0.0013381306859088227,0
1596,5,1.0,0.0007130039334243473,-0.14514640959034744,5.573408589591589,-0.0018778253071062793,0,-0.0018766776152824179,0,-0.0018769507516680647,0,-0.0018803900317039563,0
1597,6,1.0,0.0013152696248477402,-0.08756125564508349,0.17458631636786795,-0.0035018078133473296,0,-0.004713596847462871,0,-0.003273682407512135,0,-0.0038587995048750164,0
1598,8,1.0,0.02547103202708336,-0.11834354597750586,0.016566874023171068,-0.02724330829555338,0,-0.22686976697409664,0,-0.16215580377322364,0,-0.3560767023998025,0
1599,6,2.0,0.000818548126327791,-7.270704044187415,0.005867320147867724,-2.014904466382177,0,-2.0495543698571055,0,-2.019494058044984,0,-2.06192439842107,0
1600,6,2.0,0.0005060988138332534,-2.6009199467293764,0.08698905485987934,-1.227579879111957,0,-1.5193765399709633,0,-1.4700021717152794,0,-1.5184911410427233,0
1601,5,1.0,0.00411753630512436,-0.018611427086611718,0.0011094341528702432,-0.001629767795752468,0,-0.0012767954347587818,0,-0.001376679706145606,0,-0.0017640194938731146,0
1602,5,1.0,0.0283931951543521,-0.06926150080040493,0.010813670611555476,-0.02858487837849988,0,-0.21337289522582542,0,-0.21642397441271516,0,-0.22149494274667358,0
1603,8,1.0,0.002472839561623258,-4.1631409074202255,3.5327358409865632,-1.9582411854989863,0,-2.387858973033931,0,-2.314102222188075,0,-2.4409243490529366,0
1604,3,1.0,0.0004191113902758944,-6.146238834458946,0.011948575677166836,-5.407028969081011,0,-5.408123087673175,0,-5.4081197494904245,0,-5.418146807375479,0
1605,7,1.0,0.00040818495016131824,-0.07149808902013416,2.55187926726425,-0.0009960175529772658,0,-0.0009952536888945321,0,-0.0009951958515001232,0,-0.000995724506431607,0
1606,2,2.0,0.014577696676004568,-0.017052511264282925,0.18465789718641645,-4.015473809360569e-06,0,-4.014188392616278e-06,0,-4.015473809360569e-06,0,-3.935350297194079e-06,0
1607,7,2.0,0.010039989981236255,-2.722576895093413,0.7042785493331063,-4.721452044009973,0,-5.262251916521485,0,-5.189763888162246,0,-5.26239114982556,0
1608,2,1.0,0.012489005985259122,-1.0570926930374365,0.003554419663047586,-0.7153918014889769,0,-33.06899985661951,0,-0.7153918014889769,0,24260.59150227774,1
1609,3,1.0,0.0016739243151614955,-0.5944839009676064,0.009905710471935069,-0.27071225857783077,0,-0.3971587879463172,0,-0.2710650876806433,0,-0.7626569066542075,0
1610,6,1.0,0.0012753701701669025,-0.6394258062231518,1.0604882828304096,-0.01514769539511776,0,-0.0528196421033037,0,-0.04024731784719676,0,-0.06488745558695366,0
1611,4,2.0,0.0009303686300289797,-0.07575784510428202,0.4713741883438173,-0.0004401011464842657,0,-0.00042545725246761167,0,-0.0004402342798187518,0,-0.0005571930430829132,0
1612,2,2.0,0.0004478065589530856,-0.040896348304303116,0.18093063830836426,-0.0007123585111481539,0,-0.0007134713519976778,0,-0.0007123585111481539,0,-0.000657518782952676,0
1613,6,1.0,0.008812207226748744,-1.7387550411716546,0.005636150821320484,-5.614832150141524,0,-13.732350463955157,0,-8.245896744112315,0,-14.67597688524441,0
1614,8,2.0,0.012599318708252353,-0.31642057258927464,0.0875495227439092,-0.002022709616308682,0,-0.001249180920224191,0,-0.001301265326352774,0,-0.0020368125730502173,0
1615,2,2.0,0.0016320953031523189,-0.030568103106559337,0.028351303388115014,-0.013139014488818837,0,-0.013909781041738598,0,-0.013139014488818837,0,0.008755152478283193,1
1616,3,2.0,0.0029616822903482673,-1.1588130866874828,0.275958629302986,-1.1909604589567582,0,-2.362863715311993,0,-1.9540378845619115,0,-2.361954099696706,0
1617,5,1.0,0.0063957962204616945,-8.179047712911341,0.014673034161734783,-568.7557900521133,0,-2261.3303739134976,0,-2217.978008288327,0,-2275.7344396306735,0
1618,7,2.0,0.0004488619853212101,-0.020755908838452054,0.0072231338352345305,-0.011431151324661552,0,-0.007119176671998188,0,-0.0076769993980078215,0,-0.012445336313902631,0
1619,8,1.0,0.0014207260490882534,-0.27325605427325234,0.32914463825853,-0.00939139077259149,0,-0.10065496269376738,0,-0.02630338250586102,0,-0.11277998278075643,0
1620,3,1.0,0.01303535640059165,-3.778676377138888,0.13890955889591577,-7.8850193013281284,0,-33.33478026698874,0,-8.379748922993755,0,-48.88081961696391,0
1621,4,1.0,0.0003747368481534249,-0.0114575814712352,0.174435652865846,-2.0387089333679526e-06,0,-1.02016373390015e-06,0,-1.031735950817131e-06,0,-2.152702897955717e-06,0
1622,4,1.0,0.0010757988669740106,-0.02835596266238415,4.081315958484014,-2.999652916156686e-05,0,-2.9992717148862274e-05,0,-2.9995312274279053e-05,0,-3.0002863981852995e-05,0
1623,3,1.0,0.017245837297065435,-0.011684574503441968,0.30329359525944977,-1.2414970613177078e-05,0,-0.00011972780997019858,0,-1.9279258044722474e-05,0,-0.00021008822787796247,0
1624,3,1.0,0.000928450914741484,-0.9753866039464056,4.3893781156138525,-0.06391998019095174,0,-0.06433668995211109,0,-0.06471858266522287,0,-0.06444796326363031,0
1625,2,2.0,0.006303596798054187,-1.1355659666125955,0.11671033049300093,-4.279804587634746,0,-4.381695390813625,0,-4.279804587634746,0,-4.217572571582112,0
1626,7,2.0,0.027990777025731117,-0.01504452063173031,0.310528292463913,-0.0003556032211955822,0,-0.00036432494914423187,0,-0.00036401299234916187,0,-0.0003643845968567384,0
1627,6,1.0,0.0024897331812073226,-0.7151971783250248,0.025891139747131423,-0.049055284539427646,0,-1.906760353710875,0,-0.1318578658272198,0,-1.9127787533198752,0
1628,2,1.0,0.003999424027251753,-0.013844499296572084,0.39022106690026637,-0.00020813917180430096,0,-0.00020813898403980745,0,-0.00020813917180430096,0,-0.000208108119253827,0
1629,5,2.0,0.030504760830662177,-0.0526917847017454,0.0029868932921827867,-0.005255295387507575,0,-0.007653910003425801,0,-0.007546292150348299,0,-0.00762991896425852,0
1630,8,1.0,0.0005754054878318748,-0.026278698141891935,0.368444652152299,-0.0003019035800612079,0,-0.0008982737344289159,0,-0.0007800621308131797,0,-0.0009243985790051385,0
1631,2,2.0,0.011129767642066154,-0.23784389338116227,0.011529529558265236,-0.008574856930823938,0,-0.04818766962960552,0,-0.008574856930823938,0,0.05011859188709966,1
1632,8,1.0,0.006447785419096074,-0.1512746353403175,0.02218552221840144,-0.006908807635608416,0,-0.04679027796015589,0,-0.03759219079733378,0,-0.06704163826756265,0
1633,7,1.0,0.00817365307982532,-0.011263081410513827,0.14498649740244793,-1.1781082941442981e-05,0,-2.221567905851126e-05,0,-1.3258673236123087e-05,0,-2.2749889980056416e-05,0
1634,5,2.0,0.008366252513983331,-2.1538522970702707,3.369642012058283,-0.6850740047217211,0,-0.6870924847013166,0,-0.686759112696087,0,-0.6876969506245834,0
1635,4,2.0,0.003332900004438248,-6.6643478992815925,2.5863869290065327,-7.510336642645951,0,-7.507189661787314,0,-7.4481021956459905,0,-7.698239101187463,0
1636,8,2.0,0.0028584570594329165,-7.492352168129344,2.789982186646308,-7.8778739384256,0,-9.678391999022118,0,-9.326458345821568,0,-9.68600234625965,0
1637,7,2.0,0.0036896366689666985,-1.7403021106952064,0.018098519815426574,-0.72843123925702,0,-0.7243718150153455,0,-1.1074131814935129,0,-1.2013001179289375,0
1638,5,2.0,0.010526147178132664,-0.013300343055419562,0.0021491741062443876,-0.007550317907117264,0,-0.040168998589254705,0,-0.03884501588111615,0,-0.040200889713705945,0
1639,8,2.0,0.000416209947535234,-0.684856990336518,0.29310757686898287,-0.03874870609697212,0,-0.05098563014028912,0,-0.05104849074819573,0,-0.05216154625611169,0
1640,8,1.0,0.00035246390015600525,-0.16394024622028203,0.5664772461677753,-0.0013705705321212583,0,-0.0018792714753343327,0,-0.00171667856016244,0,-0.0025633125083807592,0
1641,6,2.0,0.0008731908656389101,-0.05326230794602069,0.1973905378932043,-0.00037371042669065435,0,-0.0003893238488479325,0,-0.00038927315308440093,0,-0.00039454445941644947,0
1642,5,1.0,0.0009491031418144357,-1.836125660290318,8.281172796610086,-0.17603451587308788,0,-0.19950382439668718,0,-0.17243697884533837,0,-0.20329638229113864,0
1643,3,2.0,0.006974931783224827,-0.353065772788358,0.005917272798567427,-1.0482422325561185,0,-1.1531133571916836,0,-1.2867519108172072,0,-3.8677205121369784,0
1644,8,1.0,0.0010295691222931473,-3.514307533910288,5.042733505922326,-0.018815278131959934,0,-0.12565995134457553,0,-0.07088554968454996,0,-0.1327276700077893,0
1645,4,2.0,0.00037499122156562156,-0.05268516766219283,1.319649457590696,-0.0007920150128344612,0,-0.0007881757947948141,0,-0.0007901674334616581,0,-0.0007917394678362156,0
1646,4,1.0,0.019443758692410443,-0.01243439047087288,0.002676630418623255,-0.0002467063132443256,0,-0.0004400703218137188,0,-0.0003179947919896148,0,-0.0006548437229044364,0
1647,5,2.0,0.0031564490577365364,-3.1203540434915276,0.004260083536396884,-263.386556221933,0,-263.234603333413,0,-263.2120878774034,0,-263.94895897647734,0
1648,8,1.0,0.0011145307577588098,-0.036848742382436045,0.024726145558993256,-3.518101383975791e-05,0,-6.323116338710286e-05,0,-4.121690829368349e-05,0,-7.087187068981551e-05,0
1649,8,2.0,0.001463093700068006,-0.11056555507325616,0.05527871627875304,-0.015791180816983788,0,-0.015404828253394925,0,-0.01556623825778733,0,-0.01857708029243127,0
1650,5,1.0,0.0003406957141671662,-5.026880544395992,1.1991450223352462,-3.424573372926119,0,-3.5824620031691037,0,-3.4262058725818862,0,-3.698401452038979,0
1651,2,1.0,0.004227374553595463,-9.308735331901378,0.0043046915476037464,-255.71316086033403,0,-874.8993964289348,0,-255.71316086033403,0,68.94553203192845,1
1652,4,1.0,0.010806064958546567,-0.012186192565310009,3.3231380631318608,-2.6143068546946002e-06,0,-4.373126157615076e-06,0,-2.703996741322645e-06,0,-4.453774460499237e-06,0
1653,2,2.0,0.009753388325169756,-0.05209153177479895,0.00461783289109821,-0.05285123807870121,0,-0.13992183749749654,0,-0.05285123807870121,0,-0.28450868544211705,0
1654,8,1.0,0.003922447598714183,-0.31807453852211787,1.9071216216645213,-0.0018182300948879626,0,-0.0259035009516433,0,-0.021169854641007464,0,-0.026278841819202328,0
1655,3,2.0,0.0008143378530662145,-0.03097119898827544,0.006809578601830388,-0.04457378803086731,0,-0.045314432327515884,0,-0.04531251572965639,0,-0.06102537662597983,0
1656,5,1.0,0.024949899323806316,-0.07835828716229623,0.02684075775462394,-0.008916944000162352,0,-0.10531050155614453,0,-0.044408274287860774,0,-0.10563427398435739,0
1657,4,1.0,0.006065487962882842,-0.5401007609532984,0.004675701679456331,-0.3091268455741769,0,-3.30011845995487,0,-3.3259574127768694,0,-3.2738290872967006,0
1658,2,1.0,0.0058847800257571135,-3.4078451767482627,0.006371510339305048,-679.9493673048635,0,-887.6587141646995,0,-679.9493673048635,0,-626.799480822897,0
1659,2,2.0,0.0004790479889926625,-0.010410539864239848,0.00221808389252829,-0.00020249206326669253,0,-0.0002024930346130778,0,-0.00020249206326669253,0,-0.00020247601255117195,0
1660,2,1.0,0.0033111326170151855,-0.14999856360265804,0.01038253056134198,-0.8781554815718959,0,-0.8603873147376775,0,-0.8781554815718959,0,-0.37816148370470437,0
1661,7,1.0,0.030610629687626248,-6.0360813776395705,0.0028173754182964947,-454.66868034975687,0,-6392.729396762984,0,-6392.848118650462,0,-6394.860649343535,0
1662,6,2.0,0.003480425824521188,-1.8057737574280177,0.3356722436510543,-0.47037117404445095,0,-0.27029699757075054,0,-0.6396868293472071,0,-0.9734151208260826,0
1663,3,2.0,0.013170315369592917,-0.3377056539067382,0.21360497657009583,-0.031136891294109847,0,-0.02885299883203335,0,-0.028088783814138735,0,-0.039120790400101635,0
1664,2,1.0,0.000846826362103982,-4.176561820567242,0.8257473764562332,-9.219490573565627,0,-8.830045030077349,0,-9.219490573565627,0,-8.833065294981266,0
1665,4,1.0,0.0007297256740161476,-0.5007131631458479,0.009227294948098931,-0.5123853395371452,0,-0.8334739003668687,0,-0.6363994496893586,0,-1.5509400343848405,0
1666,6,1.0,0.001190283793524784,-0.011408018668993635,0.1561628034409027,-5.798752249353955e-07,0,-3.307022203921943e-06,0,-2.6459309888556817e-06,0,-3.2994215235913785e-06,0
1667,8,2.0,0.0005171108917923806,-0.8127505424208522,0.09433313374462829,-0.02210135666379287,0,-0.04344480541427176,0,-0.041460070714216535,0,-0.04316089706999948,0
1668,3,1.0,0.019502119585283972,-0.04663656717057286,0.001101321516827218,-0.01594507137322998,0,-0.9687083632194897,0,-0.14320070459388556,0,-0.9838969330063864,0
