block,n_cells,max_rel_closed_form,max_rel_vs_common,cold_cells,cold_misclass_k1,cold_misclass_k2,kappa,weight,predictor,paired,n_active,false_neg,false_pos,fn_frac,first_fn_grid_amplitude,b,m_over_M,q_n_norm,qdot_n_norm,index,dE,dE_over_Eminus,family,cold_index,x_star_closed,x_star_measured,x_star_absmin,x_star_absmedian,x_star_k1,x_star_k2,warm,shared_body,n_both_active,row2_only_false_neg,order_sign_flips,max_fn_coupling,cum_sweep_dE,energy_band,half_peak_growth,cum_sweep_rigid,cum_sweep_modal,cum_gravity_lift,n_injecting,label,M,m,n_steps,inject_frac,cum_sweep_first_half,cum_sweep_minus_ground,cum_gravity_lift_excluded,cum_predictor_dE,peak_step_inj,E_impact,Emodal_peak,Emodal_peak_over_impact,Emodal_peak_h1,Emodal_peak_h2,E0,E_final,E_max,cold_control_cells,cold_misclassified,warm_onerow_cells_mass,warm_onerow_false_neg,warm_onerow_false_pos,tworow_cells_mass,tworow_false_neg,tworow_false_pos,tworow_order_sign_flips,combined_cells_mass,combined_false_neg,combined_false_pos,combined_cells_matched,combined_injecting_matched,instrument_cells
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,2.5118864315095797,-1.0,-1.0,0.015196104245638536,0.002962363906405807,0.0015761823923771167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,2.5118864315095797,-0.5,-1.0,0.015196104245638536,0.0012498573490968834,0.0006810090497766943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,10.0,-2.0,-1.0,0.0048515447556421,0.009828921625022247,0.001461920719446764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,10.0,-1.5,-1.0,0.0048515447556421,0.006499689732860858,0.0010326536130329663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,10.0,-1.0,-1.0,0.0048515447556421,0.00375179216463728,0.0006261639127239955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.0533669923120631,10.0,-0.5,-1.0,0.0048515447556421,0.0015852289203479586,0.00027256655005354874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.01,-2.0,-1.0,0.12206403360812534,0.0005644723086820624,0.0011122352212045215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.01,-1.5,-1.0,0.12206403360812534,0.0003739480158224673,0.0007381152957715694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.01,-1.0,-1.0,0.12206403360812534,0.00021636120008905468,0.0004275792806191685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.01,-0.5,-1.0,0.12206403360812534,9.171186148138055e-05,0.0001813641957563829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.039810717055349734,-2.0,-1.0,0.11856453479661921,0.0021787059326096037,0.004111508055363916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.039810717055349734,-1.5,-1.0,0.11856453479661921,0.0014437423930110382,0.0027427941137141707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.039810717055349734,-1.0,-1.0,0.11856453479661921,0.0008356368910431566,0.0015949001462932262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.039810717055349734,-0.5,-1.0,0.11856453479661921,0.0003543894267062919,0.0006781222542124637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.15848931924611134,-2.0,-1.0,0.10641848128943844,0.007734528784266836,0.012494164655989305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.15848931924611134,-1.5,-1.0,0.10641848128943844,0.0051304260894463605,0.008479948128842216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.15848931924611134,-1.0,-1.0,0.10641848128943844,0.002973303727128229,0.0049944705019048866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.15848931924611134,-0.5,-1.0,0.10641848128943844,0.0012631616973128867,0.002140994534606315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.630957344480193,-2.0,-1.0,0.07559037295576788,0.021509200728769495,0.022084462692804244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.630957344480193,-1.5,-1.0,0.07559037295576788,0.014303916539816663,0.015580937837111149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.630957344480193,-1.0,-1.0,0.07559037295576788,0.008317288355370489,0.009457136105357509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,0.630957344480193,-0.5,-1.0,0.07559037295576788,0.0035493161754315272,0.00413552800636263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,2.5118864315095797,-2.0,-1.0,0.035104971743409374,0.038887077817892024,0.016292313536696787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,2.5118864315095797,-1.5,-1.0,0.035104971743409374,0.025950683460435275,0.011990638894669059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,2.5118864315095797,-1.0,-1.0,0.035104971743409374,0.01515737237163517,0.007538333249223478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,2.5118864315095797,-0.5,-1.0,0.035104971743409374,0.006507144551488375,0.003378196951025209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,10.0,-2.0,-1.0,0.011207697631291508,0.04876533427596108,0.006086819011860569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,10.0,-1.5,-1.0,0.011207697631291508,0.03261201558575255,0.004576816829657693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,10.0,-1.0,-1.0,0.011207697631291508,0.019100020309686272,0.002932046114513036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.12328467394420659,10.0,-0.5,-1.0,0.011207697631291508,0.008229348447770235,0.0013320673740880081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-2.0,-1.5,0.2819837493500795,0.0005579579043165639,0.001080148873809622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-2.0,-1.0,0.2819837493500795,0.0027504186820639376,0.0053999915256775785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-2.0,-0.5,0.2819837493500795,0.0017556927659075905,0.0034743440925266876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-1.5,-1.0,0.2819837493500795,0.0018482729458353386,0.0036400613887024383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-1.5,-0.5,0.2819837493500795,0.001056309858667781,0.0020977297624725547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-1.0,-1.0,0.2819837493500795,0.0010891545867485197,0.002149307085214685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-1.0,-0.5,0.2819837493500795,0.0004999543285696406,0.0009952619818362405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-0.5,-1.0,0.2819837493500795,0.00047306360480336984,0.0009343507605019236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.01,-0.5,-0.5,0.2819837493500795,8.662617561316921e-05,0.0001726698627307358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-2.0,-1.5,0.2738994532102134,0.002156838169062536,0.0038112570060112585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-2.0,-1.0,0.2738994532102134,0.010585483319035527,0.019705888072535146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-2.0,-0.5,0.2738994532102134,0.006612098801431321,0.012685764597771662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-1.5,-1.0,0.2738994532102134,0.00711891050578406,0.013409438006516498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-1.5,-0.5,0.2738994532102134,0.003951635113304874,0.007686075883796532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-1.0,-1.0,0.2738994532102134,0.004199139014861242,0.00797012789001449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-1.0,-0.5,0.2738994532102134,0.0018379727475066332,0.003608868140530749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-0.5,-1.0,0.2738994532102134,0.0018261688462665182,0.0034778306927359262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.039810717055349734,-0.5,-0.5,0.2738994532102134,0.00027111170403670837,0.0005350379347140773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-2.0,-1.5,0.24584049426447588,0.0076976021731951505,0.010096505856766927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-2.0,-1.0,0.24584049426447588,0.037201747439424615,0.057410913450874956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-2.0,-0.5,0.24584049426447588,0.02143079254354907,0.03666604596200236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-1.5,-1.0,0.24584049426447588,0.02508729363006912,0.04027062505984139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-1.5,-0.5,0.24584049426447588,0.012470076510287198,0.022418160389815065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-1.0,-1.0,0.24584049426447588,0.014848851120379813,0.024465496295666037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-1.0,-0.5,0.24584049426447588,0.005385371776691739,0.010028667934612672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-0.5,-1.0,0.24584049426447588,0.006486419910356922,0.010812879474317534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.15848931924611134,-0.5,-0.5,0.24584049426447588,0.00017667834276258176,0.0003354232313652469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-2.0,-1.5,0.17462356560548234,0.021700571590050455,0.014048919022444938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-2.0,-1.0,0.17462356560548234,0.10072975418904928,0.09248370001889322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-2.0,-0.5,0.17462356560548234,0.04484198817386875,0.053616612691500885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-1.5,-1.0,0.17462356560548234,0.06842786119900723,0.06915099159390008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-1.5,-0.5,0.17462356560548234,0.0234199207656115,0.03235104865383775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-1.0,-1.0,0.17462356560548234,0.040872271170818375,0.04415295921177485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-1.0,-0.5,0.17462356560548234,0.00674415631920755,0.010419055563536265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,0.630957344480193,-0.5,-1.0,0.17462356560548234,0.018062984104482482,0.020123069769755277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-2.0,-1.5,0.08109703784503015,0.0399590857702421,0.00857711848450728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-2.0,-1.0,0.08109703784503015,0.17538226754951847,0.06163501810016522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-2.0,-0.5,0.08109703784503015,0.044640206922367254,0.024273993298266676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-1.5,-1.0,0.08109703784503015,0.12040865892847163,0.049168372224977414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-1.5,-0.5,0.08109703784503015,0.014544776782124291,0.01045270409505658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-1.0,-1.0,0.08109703784503015,0.07285374479653761,0.033194838382801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,2.5118864315095797,-0.5,-1.0,0.08109703784503015,0.0327175251537124,0.015707103683568324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-2.0,-1.5,0.025891235167598205,0.05066667628048904,0.0029705229197302396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-2.0,-1.0,0.025891235167598205,0.2147703455735286,0.021831596521504182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-2.0,-0.5,0.025891235167598205,0.0280294833848469,0.004807216441992262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-1.5,-1.0,0.025891235167598205,0.1484605067983953,0.01797619207137395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-1.0,-1.0,0.025891235167598205,0.0905621696110952,0.012496770080494157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.2848035868435802,10.0,-0.5,-1.0,0.025891235167598205,0.04107533401163188,0.006038765455879302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-2.0,-2.0,0.651419034314424,0.005350740518165753,0.010171720866757687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-2.0,-1.5,0.651419034314424,0.010459377771504852,0.02027550781508347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-2.0,-1.0,0.651419034314424,0.011448095680782644,0.02245475965331864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-2.0,-0.5,0.651419034314424,0.008316894245999462,0.01637374496705192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-2.0,0.0,0.651419034314424,0.0010657734671551955,0.002088944115341688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.5,-1.5,0.651419034314424,0.005975965024518026,0.011611752866664117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.5,-1.0,0.651419034314424,0.008046767167377067,0.015854684874121724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.5,-0.5,0.651419034314424,0.005997649966175023,0.01188684958832947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.0,-1.5,0.651419034314424,0.0018520886730044595,0.0035983295302826433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.0,-1.0,0.651419034314424,0.005004975049444638,0.009881291566948464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-1.0,-0.5,0.651419034314424,0.004037942081823842,0.008036387899898313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-0.5,-1.0,0.651419034314424,0.0023227193269855784,0.004583446519184926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,-0.5,-0.5,0.651419034314424,0.0024377705929460314,0.004859722283817375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,0.0,-0.5,0.651419034314424,0.0011971354995415906,0.0023843881084196134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.01,0.5,-0.5,0.651419034314424,0.0003160368016104087,0.0006273161221802605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.039810717055349734,-2.0,-2.0,0.6327432616974519,0.020655306059246703,0.034216196871764484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.039810717055349734,-2.0,-1.5,0.6327432616974519,0.04020777816740784,0.07139793173412326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B_warm_fn,,,,,,,1.0,mass,symplectic,,,,,,,0.6579332246575682,0.039810717055349734,-2.0,-1.0,0.6327432616974519,0.04365002466130963,0.08096361408119804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
