M,m,b,order,n,E_plus,dE,D_modal,lam_c,lam_s,Cc,n_conv,converged_flag
1.0,0.01,100.0,A,1,0.49019655421085684,-0.009803445789143161,4.85295073963822e-05,9.900990099009901e-06,9.802960494069209e-06,-0.000980296049406921,,False
1.0,0.01,100.0,A,2,0.4807756354992873,-0.019224364500712687,0.0001903119788924122,1.9606891578286346e-05,1.9412763938897374e-05,-0.0009609803444828164,,False
1.0,0.01,100.0,A,3,0.4717223177904987,-0.028277682209501276,0.00041983395266300875,2.9121548454353833e-05,2.883321629143944e-05,-0.0009420452352542067,,False
1.0,0.01,100.0,A,4,0.4630222574199947,-0.0369777425800053,0.0007318340405074467,3.8448729001425186e-05,3.806804851626256e-05,-0.0009234832224823121,,False
1.0,0.01,100.0,A,6,0.4466273106213828,-0.05337268937861722,0.0015834204181020568,5.655536441900237e-05,5.599541031584393e-05,-0.0008874492252651538,,False
1.0,0.01,100.0,A,8,0.43148685231937445,-0.06851314768062555,0.002707630586758677,7.395548516001045e-05,7.322325263367372e-05,-0.0008528212622063158,,False
1.0,0.01,100.0,A,12,0.4045927883372759,-0.09540721166272409,0.005640879151497751,0.00010674537875723446,0.00010568849381904403,-0.0007875661274237214,,False
1.0,0.01,100.0,A,16,0.3816569587462053,-0.11834304125379469,0.00929515129724198,0.000137026295361251,0.00013566959936757526,-0.0007273041052711736,,False
1.0,0.01,100.0,A,24,0.34541547258521366,-0.15458452741478634,0.01802482383615014,0.000190814423325448,0.00018892517160935446,-0.0006202604050651974,,False
1.0,0.01,100.0,A,32,0.3190568909191961,-0.1809431090808039,0.027732822600390783,0.00023668608250758933,0.00023434265594810826,-0.0005289712615443024,,False
1.0,0.01,100.0,A,48,0.2859432540679842,-0.2140567459320158,0.047319556665451075,0.0003091690548295725,0.0003061079750787846,-0.0003847229700916429,,False
1.0,0.01,100.0,A,64,0.2684270918084786,-0.23157290819152138,0.06483249252243105,0.0003618862181616077,0.00035830318629862147,-0.0002798105955397707,,False
1.0,0.01,100.0,B,1,0.9851975296539555,0.48519752965395546,0.4950495049504951,9.900990099009901e-06,0.0,0.0,,False
1.0,0.01,100.0,B,2,0.9659765002759939,0.4659765002759939,0.48539117675559906,1.9606891578286346e-05,9.802960494069209e-06,2.168404344971009e-19,,False
1.0,0.01,100.0,B,3,0.9473179925140498,0.4473179925140498,0.476015508676214,2.9121548454353833e-05,1.9412763938897374e-05,-1.0842021724855044e-19,,False
1.0,0.01,100.0,B,4,0.9292037509927694,0.4292037509927694,0.46691332761328214,3.8448729001425186e-05,2.883321629143944e-05,0.0,,False
1.0,0.01,100.0,B,6,0.8945382193085942,0.39453821930859423,0.44949432910531345,5.655536441900237e-05,4.71209180631924e-05,-1.0842021724855044e-19,,False
1.0,0.01,100.0,B,8,0.8618462356825572,0.36184623568255725,0.43306701394994146,7.395548516001045e-05,6.469504001161056e-05,-5.421010862427522e-19,,False
1.0,0.01,100.0,B,12,0.8018933374634145,0.3018933374634145,0.40294142827763635,0.00010674537875723446,9.781283254480681e-05,4.336808689942018e-19,,False
1.0,0.01,100.0,B,16,0.7484472329724159,0.2484472329724159,0.37608542552345264,0.000137026295361251,0.00012839655831486352,-3.2526065174565133e-19,,False
1.0,0.01,100.0,B,24,0.6580552039856178,0.1580552039856178,0.33066455523655436,0.000190814423325448,0.0001827225675587025,2.168404344971009e-19,,False
1.0,0.01,100.0,B,32,0.5855613773207997,0.08556137732079971,0.2942373090019944,0.00023668608250758933,0.00022905294333266523,1.3010426069826053e-18,,False
1.0,0.01,100.0,B,48,0.4796336317790905,-0.02036636822090948,0.24100993437655738,0.0003091690548295725,0.0003022607453778682,-1.5178830414797062e-18,,False
1.0,0.01,100.0,B,64,0.4092251445649574,-0.0907748554350426,0.20563054527890978,0.0003618862181616077,0.0003555050803432237,2.710505431213761e-18,,False
1.0,0.01,100.0,A,1540,0.24875621890547356,-0.25124378109452644,0.12499690601716616,0.0005024875621890295,0.0004975124378109221,-4.83554168928535e-17,1042,True
1.0,0.01,100.0,B,1541,0.24875621890549512,-0.25124378109450485,0.12499690601718795,0.00050248756218903,0.0004975124378109221,-4.553649124439119e-18,1043,True
