t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.0535,31.541357,6.0625848e-05,16.339697,0.0023569619,0.0023556165,0.0023549623,0.66555692
0.054,30.674198,5.3848084e-05,16.628969,0.0026250386,0.0026236188,0.0026229283,0.26275932
0.0545,29.847911,4.7278269e-05,16.914184,0.0029075508,0.0029060565,0.0029053298,0.10992194
0.055,29.052934,4.4106813e-05,17.029041,0.0032044984,0.0032029296,0.0032021667,0.17254836
0.0555,28.286515,4.1363982e-05,16.812179,0.0035158814,0.0035142382,0.0035134391,0.43357141
0.056,27.548297,3.8084814e-05,16.17188,0.0038416998,0.0038399821,0.0038391468,0.86188495
0.0565,26.836454,3.4387302e-05,15.101213,0.0041819537,0.0041801615,0.00417929,1.4094389
0.057,26.149418,3.0345946e-05,13.661884,0.0045366429,0.0045347763,0.0045338685,2.0181038
0.0575,25.486062,2.5941385e-05,11.955702,0.0049057676,0.0049038265,0.0049028825,2.6265098
0.058,24.845609,2.1174316e-05,10.0966,0.0052893277,0.0052873121,0.0052863319,3.1768612
0.0585,24.227789,1.6096802e-05,8.1934993,0.0056873232,0.0056852331,0.0056842168,3.6206894
0.059,23.63303,1.0809762e-05,6.3467934,0.0060997541,0.0060975896,0.006096537,3.9227885
0.0595,23.062442,5.4568233e-06,4.6539802,0.0065266204,0.0065243814,0.0065232926,4.063345
0.06,22.517502,7.4409787e-07,3.2167188,0.0069679221,0.0069656087,0.0069644837,4.0385126
0.0605,22.011743,0,2.0703476,0.0074236593,0.0074212714,0.0074201102,3.949257
0.061,21.547533,0,1.3453513,0.0078938319,0.0078913695,0.0078901721,3.8311609
0.0615,21.121475,0,1.1681196,0.0083784398,0.008375903,0.0083746694,3.7111024
0.062,20.725616,0,1.6109497,0.0088774832,0.008874872,0.0088736021,3.61049
0.0625,20.349809,0,2.6727559,0.0093909621,0.0093882763,0.0093869702,3.5402394
0.063,19.984294,0,4.2810542,0.0099188763,0.0099161161,0.0099147738,3.5001507
0.0635,19.621614,0,6.3096771,0.010461226,0.010458391,0.010457013,3.4817293
0.064,19.257501,0,8.6037012,0.011018011,0.011015102,0.011013687,3.4727316
0.0645,18.890793,0,11.004049,0.011589231,0.011586248,0.011584797,3.4616616
0.065,18.522686,0,13.367112,0.012174887,0.012171829,0.012170342,3.4409107
0.0655,18.155732,0,15.577734,0.012774979,0.012771846,0.012770323,3.4079688
0.066,17.792876,0,17.555866,0.013389505,0.013386298,0.013384739,3.3648399
0.0665,17.436748,0,19.257952,0.014018468,0.014015186,0.01401359,3.3162859
0.067,17.089229,0,20.673957,0.014661865,0.014658509,0.014656877,3.2677076
0.0675,16.751285,0,21.820668,0.015319698,0.015316268,0.015314599,3.2233721
0.068,16.422989,0,22.732036,0.015991966,0.015988462,0.015986757,3.1854184
0.0685,16.103673,0,23.447812,0.01667867,0.016675091,0.01667335,3.1537373
0.069,15.79217,0,24.002383,0.017379809,0.017376156,0.017374379,3.1265446
0.0695,13.733258,1.2480634e-05,22.538939,0.084160117,0.018261953,0.011222017,3.1013061
0.07,11.619386,2.2054383e-05,19.695933,0.44933497,0.34540131,0.3457553,3.0756581
0.0705,10.972838,1.0612416e-05,18.39102,0.68047675,0.70521631,0.71140135,3.0480519
0.071,10.571329,4.9525305e-06,17.7578,0.83071102,0.86913511,0.86528052,3.018002
0.0715,10.198104,3.4048701e-06,17.155633,0.95666158,0.99223044,0.98067345,2.9859609
0.072,9.8535796,2.4758704e-06,16.533217,1.041553,1.0746491,1.0641573,2.9529483
0.0725,9.534601,1.6872863e-06,15.836537,1.0917572,1.1197015,1.1123494,2.9201048
0.073,9.2377405,1.0472051e-06,15.033268,1.1117286,1.1340406,1.1297205,2.8883187
0.0735,8.956828,2.4711844e-06,13.991555,1.1379043,1.1664048,1.1660575,2.8580193
0.074,8.6971693,2.4578752e-06,12.784791,1.1724653,1.1946512,1.1977871,2.8291577
0.0745,8.4567365,8.4401069e-07,11.457408,1.2125442,1.2180386,1.2182388,2.8013337
