t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
1.256,0,0.023742137,3.7672094e-29,nan,-0.37705631,1.211881e-05
1.2565,0,0.023742137,3.0903005e-29,nan,-0.37705631,1.211881e-05
1.257,0,0.023742137,3.2990333e-29,nan,-0.37705631,1.211881e-05
1.2575,0,0.023742137,6.4162928e-29,nan,-0.37705631,1.211881e-05
1.258,0,0.023742137,7.8714177e-29,nan,-0.37705631,1.211881e-05
1.2585,0,0.023742137,9.2939353e-29,nan,-0.37705631,1.211881e-05
1.259,0,0.023742137,9.2472594e-29,nan,-0.37705631,1.211881e-05
1.2595,0,0.023742137,1.3430599e-28,nan,-0.37705631,1.211881e-05
1.26,0,0.023742137,1.450919e-28,nan,-0.37705631,1.211881e-05
1.2605,0,0.023742137,1.6219089e-28,nan,-0.37705631,1.211881e-05
1.261,0,0.023742137,1.5326563e-28,nan,-0.37705631,1.211881e-05
1.2615,0,0.023742137,1.3908614e-28,nan,-0.37705631,1.211881e-05
1.262,0,0.023742137,1.0800832e-28,nan,-0.37705631,1.211881e-05
1.2625,0,0.023742137,8.6558049e-29,nan,-0.37705631,1.211881e-05
1.263,0,0.023742137,4.3857343e-29,nan,-0.37705631,1.211881e-05
1.2635,0,0.023742137,5.0184097e-29,nan,-0.37705631,1.211881e-05
1.264,0,0.023742137,3.8134587e-29,nan,-0.37705631,1.211881e-05
1.2645,0,0.023742137,1.7888614e-29,nan,-0.37705631,1.211881e-05
1.265,0,0.023742137,2.0312525e-29,nan,-0.37705631,1.211881e-05
1.2655,0,0.023742137,4.6127593e-29,nan,-0.37705631,1.211881e-05
1.266,0,0.023742137,4.3618261e-29,nan,-0.37705631,1.211881e-05
1.2665,0,0.023742137,3.6471716e-29,nan,-0.37705631,1.211881e-05
1.267,0,0.023742137,6.1103711e-29,nan,-0.37705631,1.211881e-05
1.2675,0,0.023742137,5.4370545e-29,nan,-0.37705631,1.211881e-05
1.268,0,0.023742137,5.6794209e-29,nan,-0.37705631,1.211881e-05
1.2685,0,0.023742137,5.8428612e-29,nan,-0.37705631,1.211881e-05
1.269,0,0.023742137,6.406249e-29,nan,-0.37705631,1.211881e-05
1.2695,0,0.023742137,5.2274023e-29,nan,-0.37705631,1.211881e-05
1.27,0,0.023742137,9.2676644e-29,nan,-0.37705631,1.211881e-05
1.2705,0,0.023742137,1.0148024e-28,nan,-0.37705631,1.211881e-05
1.271,0,0.023742137,4.9664906e-29,nan,-0.37705631,1.211881e-05
1.2715,0,0.023742137,4.7108905e-29,nan,-0.37705631,1.211881e-05
1.272,0,0.023742137,4.8997539e-29,nan,-0.37705631,1.211881e-05
1.2725,0,0.023742137,2.5817774e-29,nan,-0.37705631,1.211881e-05
1.273,0,0.023742137,9.3660569e-30,nan,-0.37705631,1.211881e-05
1.2735,0,0.023742137,3.7973095e-30,nan,-0.37705631,1.211881e-05
1.274,0,0.023742137,2.2167071e-29,nan,-0.37705631,1.211881e-05
1.2745,0,0.023742137,3.3672241e-29,nan,-0.37705631,1.211881e-05
1.275,0,0.023742137,3.4620799e-29,nan,-0.37705631,1.211881e-05
1.2755,0,0.023742137,9.378697e-29,nan,-0.37705631,1.211881e-05
1.276,0,0.023742137,1.3333017e-28,nan,-0.37705631,1.211881e-05
1.2765,0,0.023742137,1.1444698e-28,nan,-0.37705631,1.211881e-05
1.277,0,0.023742137,1.2312488e-28,nan,-0.37705631,1.211881e-05
1.2775,0,0.023742137,1.1340852e-28,nan,-0.37705631,1.211881e-05
1.278,0,0.023742137,9.8630739e-29,nan,-0.37705631,1.211881e-05
1.2785,0,0.023742137,1.0576407e-28,nan,-0.37705631,1.211881e-05
1.279,0,0.023742137,9.7993485e-29,nan,-0.37705631,1.211881e-05
1.2795,0,0.023742137,1.0085508e-28,nan,-0.37705631,1.211881e-05
1.28,0,0.023742137,3.7097477e-29,nan,-0.37705631,1.211881e-05
1.2805,0,0.023742137,2.4623237e-29,nan,-0.37705631,1.211881e-05
1.281,0,0.023742137,9.4920774e-30,nan,-0.37705631,1.211881e-05
1.2815,0,0.023742137,8.6415769e-30,nan,-0.37705631,1.211881e-05
1.282,0,0.023742137,1.7576859e-29,nan,-0.37705631,1.211881e-05
1.2825,0,0.023742137,3.5578192e-29,nan,-0.37705631,1.211881e-05
1.283,0,0.023742137,8.1414355e-29,nan,-0.37705631,1.211881e-05
1.2835,0,0.023742137,1.034506e-28,nan,-0.37705631,1.211881e-05
1.284,0,0.023742137,7.8444039e-29,nan,-0.37705631,1.211881e-05
1.2845,0,0.023742137,9.918171e-29,nan,-0.37705631,1.211881e-05
1.285,0,0.023742137,1.1192503e-28,nan,-0.37705631,1.211881e-05
1.2855,0,0.023742137,9.0507508e-29,nan,-0.37705631,1.211881e-05
1.286,0,0.023742137,1.0889447e-28,nan,-0.37705631,1.211881e-05
1.2865,0,0.023742137,9.0719375e-29,nan,-0.37705631,1.211881e-05
1.287,0,0.023742137,8.1955863e-29,nan,-0.37705631,1.211881e-05
1.2875,0,0.023742137,5.0730979e-29,nan,-0.37705631,1.211881e-05
1.288,0,0.023742137,3.5186625e-29,nan,-0.37705631,1.211881e-05
1.2885,0,0.023742137,4.6783636e-29,nan,-0.37705631,1.211881e-05
1.289,0,0.023742137,3.8482474e-29,nan,-0.37705631,1.211881e-05
1.2895,0,0.023742137,3.4095686e-29,nan,-0.37705631,1.211881e-05
1.29,0,0.023742137,2.3039659e-29,nan,-0.37705631,1.211881e-05
