t,total,max_pen,KE_slab,KE_body1,KE_body2,KE_body3,KE_body4
0.096,5.1083528,0,5.8885939,1.0588368,1.3027625,1.5636143,2.263523
0.0965,5.0180004,0,5.0022026,1.053315,1.2966369,1.5569027,2.238031
0.097,4.9309487,0,4.1331813,1.0478077,1.2905257,1.5502055,2.212685
0.0975,4.8471448,0,3.3021406,1.0423148,1.284429,1.5435228,2.1874842
0.098,4.7664668,0,2.5293294,1.0368364,1.2783466,1.5368544,2.1624275
0.0985,4.6887241,0,1.8338542,1.0313724,1.2722787,1.5302006,2.1375144
0.099,4.6136619,0,1.2329273,1.0259228,1.2662253,1.5235611,2.1127447
0.0995,4.5409672,0,0.74117605,1.0204877,1.2601863,1.5169361,2.0881184
0.1,4.4702788,0,0.37004214,1.015067,1.2541617,1.5103255,2.0636361
0.1005,4.4011983,0,0.12730064,1.0096607,1.2481515,1.5037294,2.039298
0.101,4.333305,0,0.016735234,1.0042689,1.2421558,1.4971477,2.0151047
0.1015,4.2661725,0,0.038005718,0.99889147,1.2361746,1.4905804,1.9910562
0.102,4.1993868,0,0.18673412,0.99352851,1.2302077,1.4840276,1.9671526
0.1025,4.1325644,0,0.4548147,0.98817998,1.2242553,1.4774892,1.9433937
0.103,4.0653677,0,0.8309247,0.98284589,1.2183173,1.4709652,1.9197793
0.1035,3.9975165,0,1.3011836,0.97752624,1.2123938,1.4644557,1.8963092
0.104,3.928794,0,1.8498865,0.97222102,1.2064847,1.4579606,1.8729833
0.1045,3.8590468,0,2.4602281,0.96693023,1.20059,1.4514799,1.8498015
0.105,3.7881796,0,3.1149429,0.96165388,1.1947098,1.4450137,1.8267638
0.1055,3.7161471,0,3.7968066,0.95639197,1.188844,1.4385619,1.8038705
0.106,3.6429434,0,4.4889782,0.95114449,1.1829927,1.4321246,1.7811215
0.1065,3.5685931,0,5.1751946,0.94591145,1.1771557,1.4257017,1.7585169
0.107,3.4931446,0,5.8398579,0.94069284,1.1713332,1.4192932,1.7360568
0.1075,3.4166673,0,6.4680751,0.93548867,1.1655252,1.4128991,1.7137412
0.108,3.3392518,0,7.0457096,0.93029893,1.1597316,1.4065195,1.6915699
0.1085,3.2610131,0,7.559497,0.92512363,1.1539524,1.4001543,1.6695431
0.109,3.1820956,0,7.9972529,0.91996276,1.1481876,1.3938036,1.6476606
0.1095,3.1026766,0,8.3481767,0.91481633,1.1424373,1.3874673,1.6259224
0.11,3.0229686,0,8.6032277,0.90968434,1.1367015,1.3811454,1.6043286
0.1105,2.9432176,0,8.7555285,0.90456678,1.13098,1.374838,1.582879
0.111,2.8636983,0,8.8007436,0.89946366,1.125273,1.368545,1.5615738
0.1115,2.7847052,0,8.7373758,0.89437497,1.1195804,1.3622664,1.5404129
0.112,2.7065409,0,8.5669384,0.88930071,1.1139023,1.3560023,1.5193964
0.1125,2.6295034,0,8.2939731,0.8842409,1.1082386,1.3497526,1.4985243
0.113,2.5538728,0,7.9259091,0.87919551,1.1025894,1.3435174,1.4777966
0.1135,2.4798995,0,7.4727749,0.87416457,1.0969545,1.3372965,1.4572132
0.114,2.4077949,0,6.9467926,0.86914805,1.0913341,1.3310902,1.4367742
0.1145,2.3377246,0,6.3618941,0.86414598,1.0857282,1.3248982,1.4164795
0.115,2.2698057,0,5.7332016,0.85915834,1.0801367,1.3187207,1.3963292
0.1155,2.2041058,0,5.0765114,0.85418513,1.0745596,1.3125576,1.3763232
0.116,2.1406452,0,4.4078112,0.84922636,1.0689969,1.306409,1.3564616
0.1165,2.0794003,0,3.7428521,0.84428203,1.0634487,1.3002748,1.3367444
0.117,2.0203081,0,3.0967836,0.83935213,1.0579149,1.294155,1.3171714
0.1175,1.963271,0,2.4838511,0.83443666,1.0523956,1.2880496,1.2977429
0.118,1.908161,0,1.9171484,0.82953564,1.0468907,1.2819587,1.2784587
0.1185,1.8548239,0,1.4084138,0.82464904,1.0414002,1.2758823,1.2593188
0.119,1.8030826,0,0.96785829,0.81977689,1.0359242,1.2698202,1.2403234
0.1195,1.7527409,0,0.60401663,0.81491916,1.0304626,1.2637727,1.2214722
0.12,1.7035858,0,0.32361445,0.81007588,1.0250154,1.2577395,1.2027654
0.1205,1.6553915,0,0.13145145,0.80524703,1.0195827,1.2517208,1.184203
0.121,1.6079223,0,0.030303021,0.80043261,1.0141644,1.2457165,1.165785
0.1215,1.5609371,0,0.020847447,0.79563263,1.0087605,1.2397266,1.1475112
0.122,1.514194,0,0.10162751,0.79084708,1.0033711,1.2337512,1.1293819
0.1225,1.4674556,0,0.26905623,0.78607598,0.9979961,1.2277902,1.1113969
0.123,1.4204947,0,0.51747537,0.7813193,0.99263554,1.2218437,1.0935562
0.1235,1.3731007,0,0.83927299,0.77657706,0.98728942,1.2159116,1.0758599
0.124,1.3250848,0,1.2250627,0.77184926,0.98195774,1.2099939,1.058308
0.1245,1.276286,0,1.663923,0.76713589,0.97664049,1.2040906,1.0409004
0.125,1.2265757,0,2.1436905,0.76243696,0.97133768,1.1982018,1.0236371
0.1255,1.1758614,0,2.6512971,0.75775246,0.9660493,1.1923275,1.0065183
0.126,1.1240891,0,3.1731365,0.7530824,0.96077536,1.1864675,0.98954372
0.1265,1.0712444,0,3.6954456,0.74842677,0.95551585,1.180622,0.97271355
0.127,1.0173516,0,4.204683,0.74378558,0.95027078,1.174791,0.95602773
0.1275,0.96247266,0,4.6878899,0.73915883,0.94504015,1.1689743,0.93948626
0.128,0.90670335,0,5.1330191,0.73454651,0.93982395,1.1631721,0.92308915
0.1285,0.85016993,0,5.5292222,0.72994862,0.93462218,1.1573844,0.90683639
0.129,0.79302421,0,5.8670884,0.72536517,0.92943485,1.1516111,0.89072799
0.1295,0.7354387,0,6.1388314,0.72079616,0.92426196,1.1458522,0.87476394
0.13,0.67760141,0,6.3384254,0.71624158,0.9191035,1.1401077,0.85894424
0.1305,0.61971083,0,6.4616924,0.71170144,0.91395948,1.1343777,0.8432689
0.131,0.56197103,0,6.5063445,0.70717573,0.90882989,1.1286621,0.82773792
0.1315,0.50458707,0,6.4719876,0.70266446,0.90371474,1.122961,0.81235128
0.132,0.44776058,0,6.3600875,0.69816762,0.89861402,1.1172743,0.797109
0.1325,0.39168567,0,6.1739038,0.69368522,0.89352774,1.111602,0.78201108
0.133,0.33654495,0,5.9183922,0.68921725,0.88845589,1.1059442,0.76705751
0.1335,0.28250574,0,5.6000763,0.68476372,0.88339848,1.1003008,0.75224829
0.134,0.22971655,0,5.2268878,0.68032463,0.87835551,1.0946718,0.73758343
0.1345,0.17830363,0,4.8079777,0.67589997,0.87332697,1.0890573,0.72306292
0.135,0.12836803,0,4.3534973,0.67148975,0.86831286,1.0834572,0.70868677
0.1355,0.079983017,0,3.8743527,0.66709396,0.8633132,1.0778715,0.69445497
0.136,0.033192096,0,3.3819378,0.6627126,0.85832796,1.0723003,0.68036752
0.1365,-0.011992198,0,2.88785,0.65834569,0.85335716,1.0667435,0.66642443
0.137,-0.055588704,0,2.4035991,0.6539932,0.8484008,1.0612011,0.65262569
0.1375,-0.097647114,0,1.9403162,0.64965516,0.84345887,1.0556732,0.63897131
0.138,-0.13824654,0,1.5084739,0.64533154,0.83853138,1.0501597,0.62546128
0.1385,-0.17749322,0,1.1176259,0.64102237,0.83361833,1.0446607,0.61209561
0.139,-0.21551737,0,0.77617635,0.63672763,0.82871971,1.039176,0.59887429
0.1395,-0.25246949,0,0.49118318,0.63244732,0.82383552,1.0337059,0.58579732
0.14,-0.28851607,0,0.26820381,0.62818145,0.81896577,1.0282501,0.57286471
0.1405,-0.32383505,0,0.11118411,0.62393002,0.81411045,1.0228088,0.56007645
0.141,-0.35861111,0,0.022393035,0.61969302,0.80926958,1.0173819,0.54743254
0.1415,-0.39303095,0,0.0024019712,0.61547045,0.80444313,1.0119695,0.53493299
0.142,-0.42727871,0,0.050106979,0.61126233,0.79963112,1.0065715,0.5225778
0.1425,-0.4615317,0,0.16279088,0.60706863,0.79483355,1.0011879,0.51036696
0.143,-0.49595639,0,0.33622152,0.60288937,0.79005041,0.99581881,0.49830047
0.1435,-0.53070483,0,0.5647821,0.59872455,0.78528171,0.99046411,0.48637834
0.144,-0.56591147,0,0.8416295,0.59457417,0.78052744,0.98512385,0.47460056
0.1445,-0.60169049,0,1.1588763,0.59043821,0.77578761,0.97979803,0.46296713
0.145,-0.63813357,0,1.5077926,0.5863167,0.77106222,0.97448664,0.45147806
0.1455,-0.67530817,0,1.8790227,0.58220962,0.76635126,0.96918968,0.44013335
0.146,-0.71325636,0,2.2628141,0.57811697,0.76165473,0.96390716,0.42893298
0.1465,-0.75199418,0,2.6492519,0.57403876,0.75697264,0.95863908,0.41787697
0.147,-0.79151158,0,3.0284961,0.56997499,0.75230499,0.95338543,0.40696532
0.1475,-0.83177297,0,3.3910153,0.56592565,0.74765177,0.94814622,0.39619802
0.148,-0.87271831,0,3.7278124,0.56189075,0.74301298,0.94292144,0.38557507
0.1485,-0.91426484,0,4.0306361,0.55787028,0.73838864,0.9377111,0.37509648
0.149,-0.95630935,0,4.2921732,0.55386425,0.73377872,0.9325152,0.36476224
0.1495,-0.99873096,0,4.5062171,0.54987265,0.72918325,0.92733373,0.35457236
0.15,-1.0413943,0,4.6678064,0.54589549,0.7246022,0.92216669,0.34452683
0.1505,-1.0841533,0,4.773332,0.54193276,0.7200356,0.91701409,0.33462566
0.151,-1.1268547,0,4.8206075,0.53798447,0.71548343,0.91187593,0.32486884
