t,slab_KE,slab_PE,cube_KE,bystander_KE,total,max_pen
0.0945,0.0016416181,0.00034502721,2.4774997e-05,nan,-0.34581437,0
0.095,0.0028399708,0.00021972144,1.374277e-07,nan,-0.34604593,0
0.0955,0.0042837752,0.00015173504,1.8806103e-05,nan,-0.34627918,0
0.096,0.0059184091,0.00017782394,8.0781024e-05,nan,-0.34651466,0
0.0965,0.007685688,0.00033575023,0.00018606219,nan,-0.34675288,0
0.097,0.009523587,0.0006649407,0.0003346496,nan,-0.34699429,0
0.0975,0.011366743,0.0012064228,0.00052654326,nan,-0.34723917,0
0.098,0.01314815,0.0020015652,0.00076174316,nan,-0.34748765,0
0.0985,0.014801966,0.0030896586,0.0010402493,nan,-0.34773955,0
0.099,0.016266939,0.0045047934,0.0013620617,nan,-0.34799442,0
0.0995,0.017489775,0.0062726996,0.0017271803,nan,-0.34825154,0
0.1,0.018427851,0.0084081772,0.0021356052,nan,-0.34850998,0
0.1005,0.019050877,0.010913522,0.0025873363,nan,-0.34876867,0
0.101,0.019341471,0.013778044,0.0030823737,nan,-0.34902649,0
0.1015,0.019294819,0.016978506,0.0036207173,nan,-0.34928234,0
0.102,0.018917795,0.020480155,0.0042023672,nan,-0.34953518,0
0.1025,0.018227854,0.024238012,0.0048273233,nan,-0.34978404,0
0.103,0.017251944,0.028198186,0.0054955856,nan,-0.35002805,0
0.1035,0.016025487,0.03229913,0.0062071542,nan,-0.35026643,0
0.104,0.014591357,0.036472905,0.0069620291,nan,-0.35049852,0
0.1045,0.012998715,0.040646583,0.0077602102,nan,-0.35072378,0
0.105,0.011301557,0.044743909,0.0086016975,nan,-0.35094183,0
0.1055,0.0095569362,0.048687279,0.0094864911,nan,-0.35115245,0
0.106,0.0078228895,0.052399976,0.010414591,nan,-0.35135562,0
0.1065,0.0061562233,0.055808544,0.011385997,nan,-0.35155155,0
0.107,0.0046103234,0.058845104,0.012400709,nan,-0.35174059,0
0.1075,0.0050597235,0.062039339,0.0077825221,nan,-0.35512266,7.0442281e-06
0.108,0.0060969337,0.065650298,0.0032619137,nan,-0.35713621,1.0505849e-05
0.1085,0.0059756837,0.069446803,0.0014348913,nan,-0.35735389,7.3307005e-06
0.109,0.0047640026,0.072989835,0.00089166332,nan,-0.35743351,3.7302458e-06
0.1095,0.0033504547,0.076018402,0.00068162547,nan,-0.35765112,2.171465e-06
0.11,0.0022151308,0.078483199,0.000485577,nan,-0.35788968,2.2574855e-06
0.1105,0.0014030524,0.080397068,0.00026856534,nan,-0.35811677,2.8207078e-06
0.111,0.00083929857,0.081767557,9.7217105e-05,nan,-0.35831955,3.1521511e-06
0.1115,0.00046602254,0.082598863,1.1893338e-05,nan,-0.35849628,3.1428554e-06
0.112,0.00026109832,0.082895982,5.6042524e-06,nan,-0.35865788,2.9577358e-06
0.1125,0.00022450287,0.082663628,5.5935583e-05,nan,-0.35881383,2.7538181e-06
0.113,0.00036272581,0.081908172,0.00014482182,nan,-0.35896744,2.5908365e-06
0.1135,0.00068104371,0.080640803,0.00026007749,nan,-0.35911887,2.4634248e-06
0.114,0.0011814507,0.078878753,0.00039251911,nan,-0.35926802,2.3536032e-06
0.1145,0.0018607982,0.076645597,0.00053529902,nan,-0.3594154,2.2557114e-06
0.115,0.0027074527,0.073972586,0.00068472352,nan,-0.35956206,2.174897e-06
0.1155,0.0036981697,0.070900879,0.00084037165,nan,-0.35970913,2.1168931e-06
0.116,0.0047972854,0.06748287,0.0010039173,nan,-0.35985754,2.0815287e-06
0.1165,0.00595901,0.063781136,0.0011774004,nan,-0.36000791,2.0625326e-06
0.117,0.007132191,0.059864837,0.0013618008,nan,-0.36016046,2.0507444e-06
0.1175,0.0082661281,0.055804632,0.0015562698,nan,-0.36031504,2.0374082e-06
0.118,0.009315901,0.051667633,0.0017579466,nan,-0.3604712,2.0159655e-06
0.1185,0.010245993,0.047513784,0.0019621355,nan,-0.36062832,1.9823574e-06
0.119,0.011031608,0.043394382,0.0021626423,nan,-0.36078575,1.9345087e-06
0.1195,0.011657797,0.0393527,0.0023521587,nan,-0.36094288,1.8716318e-06
0.12,0.012117169,0.035425931,0.0025226682,nan,-0.36109928,1.7937e-06
0.1205,0.012407237,0.031647381,0.0026658975,nan,-0.36125463,1.7011881e-06
0.121,0.012528327,0.028047909,0.0027738454,nan,-0.36140872,1.5950361e-06
0.1215,0.012482561,0.02465614,0.0028393987,nan,-0.36156137,1.4767334e-06
0.122,0.012273892,0.021497474,0.0028570018,nan,-0.36171234,1.3484212e-06
0.1225,0.011908793,0.018592427,0.0028232983,nan,-0.36186134,1.212929e-06
0.123,0.011397065,0.015954957,0.0027376366,nan,-0.36200796,1.0737011e-06
0.1235,0.01075235,0.013591366,0.0026023353,nan,-0.36215179,9.3460862e-07
0.124,0.0099920901,0.011500105,0.0024226344,nan,-0.36229236,7.9967442e-07
0.1245,0.0091369865,0.0096725016,0.0022063224,nan,-0.3624293,6.7275865e-07
0.125,0.0082101048,0.0080941844,0.0019630834,nan,-0.36256228,5.5725409e-07
0.1255,0.0072358932,0.0067468571,0.001703667,nan,-0.3626911,4.5583397e-07
0.126,0.0062393155,0.0056100578,0.0014390027,nan,-0.36281568,3.7028017e-07
0.1265,0.005245218,0.0046626386,0.0011793861,nan,-0.36293603,3.0140497e-07
0.127,0.0042779349,0.0038838337,0.00093383282,nan,-0.36305225,2.4906649e-07
0.1275,0.0033610457,0.0032539232,0.00070966365,nan,-0.36316452,2.122688e-07
0.128,0.0025171482,0.0027546012,0.0005123331,nan,-0.3632731,1.8933033e-07
0.1285,0.0017675167,0.0023691996,0.00034547895,nan,-0.36337825,1.7810022e-07
0.129,0.0011315667,0.0020829108,0.00021113924,nan,-0.36348035,1.7619958e-07
0.1295,0.00062612087,0.001883092,0.00011006924,nan,-0.36357977,1.8126359e-07
0.13,0.0002645547,0.001759664,4.2090094e-05,nan,-0.36367699,1.9116186e-07
0.1305,5.5951169e-05,0.0017055476,6.4097355e-06,nan,-0.36377247,2.0417722e-07
0.131,4.4183946e-06,0.001717042,1.8736853e-06,nan,-0.36386677,2.1912848e-07
0.1315,0.00010869943,0.0017940474,2.7121641e-05,nan,-0.3639604,2.3542887e-07
0.132,0.00036215075,0.0019400615,8.0644589e-05,nan,-0.3640539,2.530793e-07
0.1325,0.00075309621,0.0021619299,0.00016075285,nan,-0.36414776,2.7260215e-07
0.133,0.001265498,0.0024693767,0.00026547772,nan,-0.36424243,2.9492726e-07
0.1335,0.0018798416,0.0028743811,0.00039243725,nan,-0.36433827,3.2124575e-07
0.134,0.002574115,0.0033904737,0.00053870048,nan,-0.3644356,3.5284907e-07
0.1345,0.003324775,0.0040320213,0.00070068333,nan,-0.36453463,3.9097048e-07
0.135,0.004107624,0.0048135403,0.00087410424,nan,-0.36463551,4.366442e-07
0.1355,0.0048985594,0.0057490558,0.0010540186,nan,-0.36473833,4.9059381e-07
0.136,0.005674195,0.0068514971,0.0012349391,nan,-0.36484309,5.5315744e-07
0.1365,0.0064123731,0.008132114,0.0014110366,nan,-0.36494973,6.2425281e-07
0.137,0.0070926007,0.0095999008,0.001576404,nan,-0.36505812,7.033811e-07
0.1375,0.0076964341,0.011261028,0.001725356,nan,-0.36516805,7.8966502e-07
0.138,0.0082078289,0.0131183,0.0018527335,nan,-0.36527926,8.8191415e-07
0.1385,0.0086134575,0.015170668,0.0019541816,nan,-0.36539142,9.7870891e-07
0.139,0.0089029857,0.017412835,0.0020263711,nan,-0.36550416,1.078494e-06
0.1395,0.0090692943,0.019834996,0.0020671482,nan,-0.36561706,1.1796726e-06
0.14,0.0091086323,0.022422724,0.0020755995,nan,-0.36572966,1.2806936e-06
0.1405,0.0090206923,0.025157026,0.0020520349,nan,-0.36584152,1.3801257e-06
